#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2015 06 04 03 00 111  2.6  2.7 99.00 99.00 99.00 999 1014.1  10.0 999.0   9.8 99.0 99.00
2015 06 04 04 00  10  3.8  4.3 99.00 99.00 99.00 999 1014.5   7.3 999.0   7.1 99.0 99.00
2015 06 04 05 00  19  4.2  4.7 99.00 99.00 99.00 999 1014.5   7.3 999.0   7.0 99.0 99.00
2015 06 04 06 00  36  4.8  5.3 99.00 99.00 99.00 999 1014.3   6.9 999.0   6.7 99.0 99.00
2015 06 04 07 00  72  4.6  5.4 99.00 99.00 99.00 999 1014.1   7.1 999.0   6.8 99.0 99.00
2015 06 04 08 00  84  3.7  4.4 99.00 99.00 99.00 999 1013.9   7.2 999.0   6.9 99.0 99.00
2015 06 04 09 00  82  2.5  3.0 99.00 99.00 99.00 999 1013.6   6.9 999.0   6.6 99.0 99.00
2015 06 04 10 00  88  3.8  4.3 99.00 99.00 99.00 999 1013.4   7.5 999.0   7.3 99.0 99.00
2015 06 04 11 00  25  5.9  7.2 99.00 99.00 99.00 999 1014.6   6.4 999.0   6.2 99.0 99.00
2015 06 04 12 00  56  5.6  6.2 99.00 99.00 99.00 999 1014.7   7.0 999.0   6.8 99.0 99.00
2015 06 04 13 00  44  5.3  6.2 99.00 99.00 99.00 999 1015.2   7.7 999.0   7.5 99.0 99.00
2015 06 04 14 00  71  4.1  4.7 99.00 99.00 99.00 999 1015.7   7.4 999.0   7.3 99.0 99.00
2015 06 04 15 00  91  4.3  5.0 99.00 99.00 99.00 999 1015.9   7.2 999.0   7.2 99.0 99.00
2015 06 04 16 00  55  2.6  3.0 99.00 99.00 99.00 999 1016.7   7.4 999.0   7.3 99.0 99.00
2015 06 04 17 00  58  2.8  3.3 99.00 99.00 99.00 999 1016.7   7.5 999.0   7.5 99.0 99.00
2015 06 04 18 00 352  0.5  1.0 99.00 99.00 99.00 999 1017.9   7.8 999.0   7.8 99.0 99.00
2015 06 04 19 00  15  2.1  2.2 99.00 99.00 99.00 999 1018.1   7.1 999.0   7.0 99.0 99.00
2015 06 04 20 00  34  2.4  2.7 99.00 99.00 99.00 999 1018.2   6.6 999.0   6.5 99.0 99.00
2015 06 04 21 00   8  4.4  4.7 99.00 99.00 99.00 999 1019.1   6.6 999.0   6.4 99.0 99.00
2015 06 04 22 00  42  2.4  2.8 99.00 99.00 99.00 999 1019.2   7.0 999.0   6.8 99.0 99.00
2015 06 04 23 00  60  1.1  1.4 99.00 99.00 99.00 999 1019.8   6.8 999.0   6.6 99.0 99.00
2015 06 05 00 00  37  2.9  3.1 99.00 99.00 99.00 999 1020.6   6.4 999.0   6.2 99.0 99.00
2015 06 05 01 00 356  0.4  0.6 99.00 99.00 99.00 999 1020.5   6.7 999.0   6.5 99.0 99.00
2015 06 05 02 00 289  1.1  1.2 99.00 99.00 99.00 999 1021.4   6.9 999.0   6.7 99.0 99.00
2015 06 05 03 00   9  1.0  1.2 99.00 99.00 99.00 999 1022.0   7.0 999.0   6.7 99.0 99.00
2015 06 05 04 00  26  0.5  0.6 99.00 99.00 99.00 999 1022.3   7.3 999.0   7.2 99.0 99.00
2015 06 05 05 00 334  2.1  2.2 99.00 99.00 99.00 999 1021.8   8.6 999.0   8.4 99.0 99.00
2015 06 05 06 00  21  1.9  2.4 99.00 99.00 99.00 999 1022.0   7.2 999.0   7.0 99.0 99.00
2015 06 05 07 00 337  1.0  1.2 99.00 99.00 99.00 999 1022.4   7.9 999.0   7.6 99.0 99.00
2015 06 05 08 00 215  1.6  2.1 99.00 99.00 99.00 999 1022.7   7.8 999.0   7.6 99.0 99.00
2015 06 05 09 00 273  2.4  2.6 99.00 99.00 99.00 999 1023.3   7.5 999.0   7.3 99.0 99.00
2015 06 05 10 00 321  2.0  2.3 99.00 99.00 99.00 999 1023.6   7.6 999.0   7.4 99.0 99.00
2015 06 05 11 00  18  0.9  1.3 99.00 99.00 99.00 999 1024.2   7.4 999.0   7.2 99.0 99.00
2015 06 05 12 00  61  2.5  2.7 99.00 99.00 99.00 999 1024.5   8.2 999.0   8.1 99.0 99.00
2015 06 05 13 00  85  2.5  2.8 99.00 99.00 99.00 999 1025.3   7.7 999.0   7.7 99.0 99.00
2015 06 05 14 00  99  3.2  3.4 99.00 99.00 99.00 999 1026.1   7.3 999.0 999.0 99.0 99.00
2015 06 05 15 00  88  6.5  7.0 99.00 99.00 99.00 999 1027.0   7.6 999.0   7.6 99.0 99.00
2015 06 05 16 00  81  7.2  8.0 99.00 99.00 99.00 999 1027.1   6.9 999.0   6.9 99.0 99.00
2015 06 05 17 00  79  6.6  7.5 99.00 99.00 99.00 999 1027.6   7.4 999.0   7.3 99.0 99.00
2015 06 05 18 00  89  6.0  6.3 99.00 99.00 99.00 999 1027.8   7.4 999.0   7.4 99.0 99.00
2015 06 05 19 00  88  5.2  5.5 99.00 99.00 99.00 999 1027.5   7.4 999.0   7.4 99.0 99.00
2015 06 05 20 00  72  5.5  5.9 99.00 99.00 99.00 999 1027.2   6.3 999.0   6.3 99.0 99.00
2015 06 05 21 00  52  6.1  6.8 99.00 99.00 99.00 999 1027.3   5.5 999.0   5.5 99.0 99.00
2015 06 05 22 00  65  5.1  6.4 99.00 99.00 99.00 999 1026.9   5.0 999.0   4.9 99.0 99.00
2015 06 05 23 00  53  3.5  3.9 99.00 99.00 99.00 999 1026.4   5.2 999.0   5.2 99.0 99.00
2015 06 06 00 00  35  3.7  4.1 99.00 99.00 99.00 999 1026.3   4.5 999.0   4.4 99.0 99.00
2015 06 06 01 00  24  3.0  3.6 99.00 99.00 99.00 999 1026.3   4.3 999.0   4.1 99.0 99.00
2015 06 06 02 00 350  2.2  2.6 99.00 99.00 99.00 999 1026.6   4.1 999.0   3.8 99.0 99.00
2015 06 06 03 00  35  2.1  2.5 99.00 99.00 99.00 999 1026.3   4.7 999.0   4.5 99.0 99.00
2015 06 06 04 00  52  3.8  4.1 99.00 99.00 99.00 999 1025.6   6.0 999.0   5.7 99.0 99.00
2015 06 06 05 00  70  4.1  4.8 99.00 99.00 99.00 999 1025.1   5.9 999.0   5.7 99.0 99.00
2015 06 06 06 00  63  2.5  3.2 99.00 99.00 99.00 999 1025.0   5.7 999.0   5.4 99.0 99.00
2015 06 06 07 00  79  2.6  2.9 99.00 99.00 99.00 999 1024.8   6.3 999.0   5.9 99.0 99.00
2015 06 06 08 00  72  4.5  5.5 99.00 99.00 99.00 999 1025.0   6.5 999.0   6.1 99.0 99.00
2015 06 06 09 00  86  4.9  5.4 99.00 99.00 99.00 999 1025.1   6.4 999.0   6.1 99.0 99.00
2015 06 06 10 00  81  3.6  4.0 99.00 99.00 99.00 999 1025.1   6.1 999.0   5.8 99.0 99.00
2015 06 06 11 00  79  4.5  5.1 99.00 99.00 99.00 999 1024.7   6.0 999.0   5.8 99.0 99.00
2015 06 06 12 00  82  4.8  5.2 99.00 99.00 99.00 999 1024.1   6.3 999.0   6.3 99.0 99.00
2015 06 06 13 00 107  3.1  3.6 99.00 99.00 99.00 999 1023.7   7.4 999.0   6.2 99.0 99.00
2015 06 06 14 00  70  3.7  4.4 99.00 99.00 99.00 999 1023.3   7.1 999.0   7.1 99.0 99.00
2015 06 06 15 00  81  4.3  4.4 99.00 99.00 99.00 999 1022.7   6.8 999.0   6.7 99.0 99.00
2015 06 06 16 00  80  4.1  4.8 99.00 99.00 99.00 999 1022.1   7.0 999.0   7.0 99.0 99.00
2015 06 06 17 00  65  4.1  5.4 99.00 99.00 99.00 999 1021.2   7.2 999.0   7.1 99.0 99.00
2015 06 06 18 00  59  5.8  6.5 99.00 99.00 99.00 999 1019.9   6.5 999.0   6.4 99.0 99.00
2015 06 06 19 00  58  7.1  7.5 99.00 99.00 99.00 999 1018.8   6.4 999.0   6.2 99.0 99.00
2015 06 06 20 00  86  6.6  7.0 99.00 99.00 99.00 999 1017.5   6.6 999.0   6.6 99.0 99.00
2015 06 06 21 00  74  6.5  6.8 99.00 99.00 99.00 999 1015.8   7.5 999.0   7.1 99.0 99.00
2015 06 06 22 00  66  6.2  7.3 99.00 99.00 99.00 999 1014.4   7.3 999.0   7.1 99.0 99.00
2015 06 06 23 00  57  5.7  6.1 99.00 99.00 99.00 999 1013.6   7.1 999.0   6.8 99.0 99.00
2015 06 07 00 00  43  3.8  4.1 99.00 99.00 99.00 999 1012.6   6.7 999.0   6.5 99.0 99.00
2015 06 07 01 00  81  3.0  3.4 99.00 99.00 99.00 999 1011.4   6.5 999.0   6.2 99.0 99.00
2015 06 07 02 00  15  6.1  6.8 99.00 99.00 99.00 999 1010.7   6.2 999.0   6.1 99.0 99.00
2015 06 07 03 00  50 10.1 11.5 99.00 99.00 99.00 999 1008.9   6.3 999.0   6.0 99.0 99.00
2015 06 07 04 00  80  6.2  6.7 99.00 99.00 99.00 999 1007.3   7.6 999.0   7.4 99.0 99.00
2015 06 07 05 00  85  7.9  8.5 99.00 99.00 99.00 999 1006.0   8.2 999.0   8.0 99.0 99.00
2015 06 07 06 00  34  5.6  6.1 99.00 99.00 99.00 999 1005.3   7.9 999.0   7.7 99.0 99.00
2015 06 07 07 00  59  3.0  3.3 99.00 99.00 99.00 999 1003.7   8.1 999.0   7.9 99.0 99.00
2015 06 07 08 00 165  2.7  2.9 99.00 99.00 99.00 999 1002.8  13.1 999.0  12.3 99.0 99.00
2015 06 07 09 00 194  1.3  1.9 99.00 99.00 99.00 999 1002.2  11.0 999.0 999.0 99.0 99.00
2015 06 07 10 00 221  2.4  3.2 99.00 99.00 99.00 999 1001.7  11.6 999.0  11.6 99.0 99.00
2015 06 07 11 00 304  3.4  4.7 99.00 99.00 99.00 999 1001.8   7.7 999.0   7.7 99.0 99.00
2015 06 07 12 00 230  4.2  4.7 99.00 99.00 99.00 999 1002.0   7.8 999.0   7.7 99.0 99.00
2015 06 07 13 00 246  6.8  8.6 99.00 99.00 99.00 999 1001.9   7.6 999.0   7.4 99.0 99.00
2015 06 07 14 00 241  7.4  8.4 99.00 99.00 99.00 999 1001.5   7.9 999.0   7.8 99.0 99.00
2015 06 07 15 00 247  7.2  9.2 99.00 99.00 99.00 999 1001.5   9.1 999.0   9.1 99.0 99.00
2015 06 07 16 00 242  7.8  8.8 99.00 99.00 99.00 999 1002.0  10.0 999.0  10.0 99.0 99.00
2015 06 07 17 00 242  6.2  6.8 99.00 99.00 99.00 999 1002.1  10.0 999.0  10.0 99.0 99.00
2015 06 07 18 00 239  5.7  6.2 99.00 99.00 99.00 999 1002.9  10.7 999.0  10.7 99.0 99.00
2015 06 07 19 00 249  5.0  5.8 99.00 99.00 99.00 999 1003.4  11.1 999.0  11.1 99.0 99.00
2015 06 07 20 00 240  3.8  5.4 99.00 99.00 99.00 999 1003.5  13.6 999.0  13.1 99.0 99.00
2015 06 07 21 00 232  3.3  5.3 99.00 99.00 99.00 999 1003.2  15.6 999.0  14.0 99.0 99.00
2015 06 07 22 00 200  2.3  3.1 99.00 99.00 99.00 999 1002.9  18.2 999.0  14.9 99.0 99.00
2015 06 07 23 00 165  1.1  1.4 99.00 99.00 99.00 999 1002.3  19.2 999.0  15.1 99.0 99.00
2015 06 08 00 00 140  5.2  5.9 99.00 99.00 99.00 999 1002.0  17.5 999.0  14.6 99.0 99.00
2015 06 08 01 00 151  3.4  5.1 99.00 99.00 99.00 999 1002.2  17.1 999.0  14.6 99.0 99.00
2015 06 08 02 00 203  3.1  3.9 99.00 99.00 99.00 999 1001.8  17.5 999.0  14.4 99.0 99.00
2015 06 08 03 00 234  3.9  4.1 99.00 99.00 99.00 999 1002.5  16.7 999.0  13.8 99.0 99.00
2015 06 08 04 00 219  4.9  5.7 99.00 99.00 99.00 999 1002.4  14.4 999.0  12.8 99.0 99.00
2015 06 08 05 00 223  5.2  5.8 99.00 99.00 99.00 999 1002.1  13.4 999.0  13.2 99.0 99.00
2015 06 08 06 00 265  3.2  3.4 99.00 99.00 99.00 999 1002.5  11.8 999.0  11.7 99.0 99.00
2015 06 08 07 00 245  7.7  8.8 99.00 99.00 99.00 999 1002.9  11.1 999.0  10.9 99.0 99.00
2015 06 08 08 00 238  7.1  7.8 99.00 99.00 99.00 999 1002.9  10.1 999.0   9.9 99.0 99.00
2015 06 08 09 00 248  7.7  8.8 99.00 99.00 99.00 999 1003.2  11.1 999.0  10.9 99.0 99.00
2015 06 08 10 00 242  6.5  7.3 99.00 99.00 99.00 999 1003.3  10.6 999.0  10.4 99.0 99.00
2015 06 08 11 00 262  6.3  7.4 99.00 99.00 99.00 999 1004.1  10.1 999.0  10.0 99.0 99.00
2015 06 08 12 00 245  4.4  4.6 99.00 99.00 99.00 999 1004.3   9.8 999.0   9.8 99.0 99.00
2015 06 08 13 00 255  5.6  6.3 99.00 99.00 99.00 999 1004.8   9.5 999.0   9.5 99.0 99.00
2015 06 08 14 00 250  3.9  5.1 99.00 99.00 99.00 999 1005.1  10.2 999.0  10.2 99.0 99.00
2015 06 08 15 00 255  5.7  6.5 99.00 99.00 99.00 999 1005.3  10.6 999.0  10.6 99.0 99.00
2015 06 08 16 00 247  7.3  8.1 99.00 99.00 99.00 999 1005.3  12.2 999.0  12.2 99.0 99.00
2015 06 08 17 00 249  7.5  8.5 99.00 99.00 99.00 999 1005.8  11.3 999.0  11.3 99.0 99.00
2015 06 08 18 00 226  3.9  5.0 99.00 99.00 99.00 999 1005.6  12.9 999.0  12.9 99.0 99.00
2015 06 08 19 00 213  4.2  5.1 99.00 99.00 99.00 999 1004.9  16.7 999.0  16.2 99.0 99.00
2015 06 08 20 00 356  9.0 10.0 99.00 99.00 99.00 999 1006.3  17.0 999.0  13.7 99.0 99.00
2015 06 08 21 00  52  2.3  2.6 99.00 99.00 99.00 999 1005.5  15.9 999.0  12.9 99.0 99.00
2015 06 08 22 00   6  3.7  3.9 99.00 99.00 99.00 999 1006.0  17.0 999.0  13.1 99.0 99.00
2015 06 08 23 00 359  0.2  0.3 99.00 99.00 99.00 999 1005.2  18.8 999.0  11.5 99.0 99.00
2015 06 09 00 00 226  2.9  3.0 99.00 99.00 99.00 999 1005.3  18.1 999.0  12.0 99.0 99.00
2015 06 09 01 00 219  3.6  3.7 99.00 99.00 99.00 999 1005.6  15.7 999.0  13.2 99.0 99.00
2015 06 09 02 00 231  4.5  4.8 99.00 99.00 99.00 999 1006.0  14.1 999.0  13.6 99.0 99.00
2015 06 09 03 00 245  5.4  5.7 99.00 99.00 99.00 999 1006.6  12.4 999.0  11.7 99.0 99.00
2015 06 09 04 00 241  5.3  6.1 99.00 99.00 99.00 999 1006.5  12.6 999.0  11.4 99.0 99.00
2015 06 09 05 00 252  7.4  7.8 99.00 99.00 99.00 999 1006.3  12.5 999.0  11.0 99.0 99.00
2015 06 09 06 00 248  7.9  8.3 99.00 99.00 99.00 999 1006.1  12.6 999.0  11.7 99.0 99.00
2015 06 09 07 00 240  6.0  6.5 99.00 99.00 99.00 999 1006.3  13.4 999.0  12.0 99.0 99.00
2015 06 09 08 00 232  5.3  5.8 99.00 99.00 99.00 999 1006.3  14.0 999.0  11.9 99.0 99.00
2015 06 09 09 00 236  6.0  6.3 99.00 99.00 99.00 999 1006.2  15.5 999.0  12.5 99.0 99.00
2015 06 09 10 00 228  5.9  6.6 99.00 99.00 99.00 999 1006.1  14.9 999.0  12.0 99.0 99.00
2015 06 09 11 00 233  5.5  6.3 99.00 99.00 99.00 999 1006.6  13.8 999.0  11.8 99.0 99.00
2015 06 09 12 00 237  5.2  5.6 99.00 99.00 99.00 999 1007.0  13.5 999.0  11.9 99.0 99.00
2015 06 09 13 00 236  5.1  5.8 99.00 99.00 99.00 999 1007.0  14.0 999.0  12.2 99.0 99.00
2015 06 09 14 00 231  4.2  4.7 99.00 99.00 99.00 999 1006.8  15.1 999.0  12.6 99.0 99.00
2015 06 09 15 00 226  3.3  3.6 99.00 99.00 99.00 999 1006.4  16.0 999.0  12.9 99.0 99.00
2015 06 09 16 00 214  2.9  3.3 99.00 99.00 99.00 999 1005.8  17.1 999.0  13.0 99.0 99.00
2015 06 09 17 00 229  2.1  2.6 99.00 99.00 99.00 999 1005.4  17.9 999.0  13.6 99.0 99.00
2015 06 09 18 00 119  1.5  2.0 99.00 99.00 99.00 999 1004.6  18.2 999.0  14.2 99.0 99.00
2015 06 09 19 00 254  3.8  4.4 99.00 99.00 99.00 999 1004.5  16.2 999.0  12.7 99.0 99.00
2015 06 09 20 00 219  2.1  3.0 99.00 99.00 99.00 999 1003.5  21.6 999.0  14.4 99.0 99.00
2015 06 09 21 00 214  2.4  3.3 99.00 99.00 99.00 999 1002.4  24.4 999.0  14.7 99.0 99.00
2015 06 09 22 00 166  2.6  3.8 99.00 99.00 99.00 999 1001.5  24.1 999.0  15.3 99.0 99.00
2015 06 09 23 00 176  2.7  3.7 99.00 99.00 99.00 999 1000.7  24.5 999.0  14.7 99.0 99.00
2015 06 10 00 00 177  2.9  3.7 99.00 99.00 99.00 999  999.9  24.7 999.0  14.0 99.0 99.00
2015 06 10 01 00 171  5.4  6.4 99.00 99.00 99.00 999  998.9  23.8 999.0  13.5 99.0 99.00
2015 06 10 02 00 182  5.1  8.1 99.00 99.00 99.00 999  998.2  24.5 999.0  13.4 99.0 99.00
2015 06 10 03 00   6  5.2  5.9 99.00 99.00 99.00 999  999.6  14.3 999.0  11.6 99.0 99.00
2015 06 10 04 00   6  2.6  3.1 99.00 99.00 99.00 999  999.3  17.9 999.0  13.7 99.0 99.00
2015 06 10 05 00 257  6.9  7.4 99.00 99.00 99.00 999 1000.6  14.2 999.0  12.2 99.0 99.00
2015 06 10 06 00 291  8.1  8.4 99.00 99.00 99.00 999 1001.2  14.8 999.0  12.7 99.0 99.00
2015 06 10 07 00 298  9.6 10.0 99.00 99.00 99.00 999 1001.7  16.0 999.0  11.6 99.0 99.00
2015 06 10 08 00 291  9.4  9.7 99.00 99.00 99.00 999 1002.6  14.4 999.0  10.5 99.0 99.00
2015 06 10 09 00 267  7.2  7.9 99.00 99.00 99.00 999 1003.4  14.1 999.0  10.4 99.0 99.00
2015 06 10 10 00 272  6.4  6.9 99.00 99.00 99.00 999 1004.3  12.2 999.0  10.6 99.0 99.00
2015 06 10 11 00 287 10.1 10.5 99.00 99.00 99.00 999 1004.8  13.3 999.0  10.7 99.0 99.00
2015 06 10 12 00 263  7.5  8.8 99.00 99.00 99.00 999 1005.6  11.9 999.0  10.5 99.0 99.00
2015 06 10 13 00 269  8.3  9.6 99.00 99.00 99.00 999 1006.1  11.5 999.0  10.6 99.0 99.00
2015 06 10 14 00 247  7.1  7.9 99.00 99.00 99.00 999 1007.1  10.9 999.0  10.4 99.0 99.00
2015 06 10 15 00 249  5.0  6.1 99.00 99.00 99.00 999 1007.7  11.5 999.0  10.2 99.0 99.00
2015 06 10 16 00 240  6.1  6.7 99.00 99.00 99.00 999 1008.3  13.0 999.0   9.9 99.0 99.00
2015 06 10 17 00 235  4.4  5.9 99.00 99.00 99.00 999 1008.5  14.2 999.0  10.7 99.0 99.00
2015 06 10 18 00 235  3.6  6.7 99.00 99.00 99.00 999 1008.6  14.7 999.0  11.0 99.0 99.00
2015 06 10 19 00 235  3.1  3.9 99.00 99.00 99.00 999 1008.3  17.1 999.0  11.2 99.0 99.00
2015 06 10 20 00 226  3.4  4.7 99.00 99.00 99.00 999 1008.2  16.5 999.0  10.7 99.0 99.00
2015 06 10 21 00 231  4.6  6.5 99.00 99.00 99.00 999 1008.3  13.9 999.0   9.4 99.0 99.00
2015 06 10 22 00 260  5.5  7.0 99.00 99.00 99.00 999 1008.7  15.0 999.0   7.9 99.0 99.00
2015 06 10 23 00 262  3.6  5.2 99.00 99.00 99.00 999 1008.8  15.3 999.0   8.1 99.0 99.00
2015 06 11 00 00 237  3.4  3.7 99.00 99.00 99.00 999 1009.3  15.0 999.0   6.8 99.0 99.00
2015 06 11 01 00 235  4.3  5.2 99.00 99.00 99.00 999 1010.0  13.1 999.0   7.7 99.0 99.00
2015 06 11 02 00 222  3.9  4.1 99.00 99.00 99.00 999 1010.2  15.0 999.0   6.8 99.0 99.00
2015 06 11 03 00 224  3.9  4.1 99.00 99.00 99.00 999 1010.8  15.4 999.0   6.8 99.0 99.00
2015 06 11 04 00 226  4.5  4.7 99.00 99.00 99.00 999 1011.5  15.5 999.0   7.0 99.0 99.00
2015 06 11 05 00 222  3.7  3.8 99.00 99.00 99.00 999 1011.4  15.4 999.0   7.7 99.0 99.00
2015 06 11 06 00 230  3.7  4.0 99.00 99.00 99.00 999 1011.2  16.0 999.0   7.0 99.0 99.00
2015 06 11 07 00 237  4.1  4.3 99.00 99.00 99.00 999 1011.6  15.2 999.0   7.8 99.0 99.00
2015 06 11 08 00 235  4.7  4.9 99.00 99.00 99.00 999 1012.3  13.9 999.0   8.0 99.0 99.00
2015 06 11 09 00 239  4.8  5.6 99.00 99.00 99.00 999 1013.1  11.4 999.0   9.6 99.0 99.00
2015 06 11 10 00 229  4.5  4.8 99.00 99.00 99.00 999 1013.6  11.9 999.0   9.0 99.0 99.00
2015 06 11 11 00 254  4.2  4.3 99.00 99.00 99.00 999 1013.6  13.0 999.0   8.6 99.0 99.00
2015 06 11 12 00 256  3.8  3.9 99.00 99.00 99.00 999 1014.3  12.6 999.0   8.6 99.0 99.00
2015 06 11 13 00 244  3.5  4.3 99.00 99.00 99.00 999 1015.0  12.0 999.0   9.1 99.0 99.00
2015 06 11 14 00 238  3.0  3.4 99.00 99.00 99.00 999 1014.8  12.4 999.0   9.1 99.0 99.00
2015 06 11 15 00 243  2.3  2.8 99.00 99.00 99.00 999 1014.8  13.2 999.0   9.4 99.0 99.00
2015 06 11 16 00 343  1.4  1.8 99.00 99.00 99.00 999 1015.1  11.1 999.0  10.6 99.0 99.00
2015 06 11 17 00  42  1.4  1.7 99.00 99.00 99.00 999 1014.8  13.2 999.0   9.4 99.0 99.00
2015 06 11 18 00 114  2.1  2.2 99.00 99.00 99.00 999 1014.4  15.2 999.0   8.3 99.0 99.00
2015 06 11 19 00 126  2.6  3.3 99.00 99.00 99.00 999 1013.9  15.1 999.0  10.0 99.0 99.00
2015 06 11 20 00 128  3.4  3.9 99.00 99.00 99.00 999 1013.4  18.8 999.0  10.5 99.0 99.00
2015 06 11 21 00 130  2.9  4.8 99.00 99.00 99.00 999 1013.1  20.2 999.0   9.5 99.0 99.00
2015 06 11 22 00  63  0.5  1.1 99.00 99.00 99.00 999 1013.4  20.0 999.0  11.1 99.0 99.00
2015 06 11 23 00  12  2.6  3.4 99.00 99.00 99.00 999 1013.8  13.1 999.0  12.6 99.0 99.00
2015 06 12 00 00  14  3.1  3.9 99.00 99.00 99.00 999 1013.9  11.2 999.0  10.9 99.0 99.00
2015 06 12 01 00  69  3.6  4.0 99.00 99.00 99.00 999 1014.0  10.1 999.0   9.8 99.0 99.00
2015 06 12 02 00  91  3.0  3.2 99.00 99.00 99.00 999 1013.4  11.4 999.0   8.9 99.0 99.00
2015 06 12 03 00 112  1.7  2.1 99.00 99.00 99.00 999 1013.7  10.6 999.0  10.4 99.0 99.00
2015 06 12 04 00  69  1.8  2.4 99.00 99.00 99.00 999 1014.0  11.1 999.0   9.9 99.0 99.00
2015 06 12 05 00  83  3.9  4.3 99.00 99.00 99.00 999 1014.3  11.6 999.0   9.9 99.0 99.00
2015 06 12 06 00 121  2.1  2.3 99.00 99.00 99.00 999 1014.3  12.4 999.0   7.8 99.0 99.00
2015 06 12 07 00 158  1.7  2.2 99.00 99.00 99.00 999 1014.2  15.0 999.0   3.3 99.0 99.00
2015 06 12 08 00  40  1.5  2.5 99.00 99.00 99.00 999 1014.3  11.3 999.0   9.4 99.0 99.00
2015 06 12 09 00  22  2.0  2.4 99.00 99.00 99.00 999 1014.1   9.8 999.0   9.4 99.0 99.00
2015 06 12 10 00  31  2.1  2.5 99.00 99.00 99.00 999 1014.2   9.2 999.0   8.9 99.0 99.00
2015 06 12 11 00 120  2.4  2.7 99.00 99.00 99.00 999 1014.5   9.8 999.0   9.8 99.0 99.00
2015 06 12 12 00 180  0.3  0.8 99.00 99.00 99.00 999 1014.7  11.5 999.0   9.6 99.0 99.00
2015 06 12 13 00 234  1.3  1.9 99.00 99.00 99.00 999 1014.6  11.3 999.0  10.3 99.0 99.00
2015 06 12 14 00 334  0.5  0.9 99.00 99.00 99.00 999 1015.0  12.7 999.0  10.8 99.0 99.00
2015 06 12 15 00  22  1.8  2.2 99.00 99.00 99.00 999 1015.4  10.8 999.0  10.8 99.0 99.00
2015 06 12 16 00  49  1.9  2.2 99.00 99.00 99.00 999 1015.6  10.7 999.0   9.7 99.0 99.00
2015 06 12 17 00  25  3.0  3.3 99.00 99.00 99.00 999 1015.6   9.1 999.0 999.0 99.0 99.00
2015 06 12 18 00  47  3.2  3.6 99.00 99.00 99.00 999 1015.9   9.5 999.0   9.3 99.0 99.00
2015 06 12 19 00  53  2.8  3.1 99.00 99.00 99.00 999 1015.6  10.5 999.0  10.1 99.0 99.00
2015 06 12 20 00  84  3.4  3.8 99.00 99.00 99.00 999 1015.3  10.5 999.0  10.5 99.0 99.00
2015 06 12 21 00  96  3.9  4.2 99.00 99.00 99.00 999 1015.0  11.2 999.0  10.7 99.0 99.00
2015 06 12 22 00 104  4.3  4.6 99.00 99.00 99.00 999 1014.7  11.2 999.0  10.9 99.0 99.00
2015 06 12 23 00 105  3.2  3.6 99.00 99.00 99.00 999 1014.4  13.1 999.0  10.6 99.0 99.00
2015 06 13 00 00  62  2.8  3.2 99.00 99.00 99.00 999 1014.4  11.5 999.0  11.1 99.0 99.00
2015 06 13 01 00  70  3.9  4.5 99.00 99.00 99.00 999 1014.7  10.3 999.0  10.2 99.0 99.00
2015 06 13 02 00 101  3.8  4.6 99.00 99.00 99.00 999 1015.0  10.8 999.0  10.2 99.0 99.00
2015 06 13 03 00  82  5.4  5.8 99.00 99.00 99.00 999 1015.1  11.2 999.0   9.8 99.0 99.00
2015 06 13 04 00  77  3.9  4.3 99.00 99.00 99.00 999 1015.1  10.6 999.0   9.7 99.0 99.00
2015 06 13 05 00  53  4.1  4.3 99.00 99.00 99.00 999 1015.5   9.8 999.0   9.3 99.0 99.00
2015 06 13 06 00  45  4.6  5.0 99.00 99.00 99.00 999 1015.3   9.6 999.0   9.4 99.0 99.00
2015 06 13 07 00  71  4.8  5.4 99.00 99.00 99.00 999 1015.1   9.4 999.0   9.2 99.0 99.00
2015 06 13 08 00  86  4.9  5.3 99.00 99.00 99.00 999 1015.0   9.3 999.0   9.1 99.0 99.00
2015 06 13 09 00  94  2.3  2.5 99.00 99.00 99.00 999 1014.7   9.8 999.0   9.6 99.0 99.00
2015 06 13 10 00  82  1.4  1.7 99.00 99.00 99.00 999 1014.8  10.2 999.0  10.0 99.0 99.00
2015 06 13 11 00  17  0.7  0.8 99.00 99.00 99.00 999 1015.2  10.3 999.0  10.3 99.0 99.00
2015 06 13 12 00  11  1.9  2.5 99.00 99.00 99.00 999 1016.4  10.0 999.0  10.0 99.0 99.00
2015 06 13 13 00 108  1.0  1.2 99.00 99.00 99.00 999 1016.4  12.9 999.0  11.1 99.0 99.00
2015 06 13 14 00 114  2.3  2.6 99.00 99.00 99.00 999 1016.0  14.4 999.0  11.6 99.0 99.00
2015 06 13 15 00  15  2.7  3.7 99.00 99.00 99.00 999 1015.9  11.5 999.0 999.0 99.0 99.00
2015 06 13 16 00  53  3.0  3.5 99.00 99.00 99.00 999 1015.7  10.2 999.0  10.2 99.0 99.00
2015 06 13 17 00  69  3.1  3.3 99.00 99.00 99.00 999 1015.7  10.1 999.0  10.1 99.0 99.00
